"PA1";"PA2";"PA24";"PA5";"PA7";"PA8";"PA14";"PA3";"PA6";"PA4";"PA16";"PA9";"PA15";"PA19";"PA11";"PA10";"PA13";"PA23";"PA21";"PA22";"PA12";"PA18";"PA17";"PA20"
"Borrowed.stuff";0,038466170132755;0,0621400025273199;-0,0262862769635277;-0,0357038038084222;0,0665410721587856;-0,00721423323532921;-0,0854839133368011;-0,0151947268364674;-0,00297529118167819;0,0773269929967551;0,0552800365921584;0,0235239678364278;0,0157763888456956;0,36594122684136;-0,116767257411874;0,00637036388396069;0,0889248433383629;0,0768751899512499;0,19028240045851;0,109711630357961;-0,0202929889871971;-0,00426877300968091;-0,0164807179504309;-0,0194995754886938
"Loneliness";0,0227619612244996;-0,054182637571256;0,0318534105602679;-0,637279193135644;0,0399634654812522;0,0769567532506608;-0,111612929318916;-0,130294774124301;0,00620442246932528;-0,0685599394493546;0,0146541768686292;-0,0134980127360722;-0,00844238342207031;0,106643593628578;0,00194490657583602;-0,0308050651515787;0,103241289814398;-0,089427499582252;-0,0475802018587715;0,0324471968416583;0,0805777635786968;0,00192243257982777;0,0341196488729475;0,106477730433562
"Cheating.in.school";-0,0743952550857769;0,0242605619066669;0,0143760751509636;0,043837581672986;-0,110261078247871;0,00543530394659344;0,0559831966306398;0,21916624273616;0,000449688385055374;-0,308117742085378;0,0467256415876868;-0,0836235557659571;0,106744491779313;-0,212104387629958;-0,163665650809814;0,123670538624761;0,0331408305965773;0,0836444352754543;0,109910206693368;-7,32441442326645e-05;0,10867846080153;0,118933478733862;-0,0584297054701964;0,115700632374623
"Health";-0,0242467227988151;-0,0987425075326508;0,168236179101291;-0,118989135278172;0,0616881587519606;-0,0374711347089871;-0,14383337795966;0,119842965434355;0,0595305754225529;0,0873709622802495;0,0856851669198983;0,0544713344414156;0,0479466394267215;0,100880159464139;-0,042311824025667;-0,00376033380712676;0,0947746050137071;0,0468614449588191;0,40457244814365;0,0393161216148702;0,116595374501855;-0,0672646729148432;0,0160216803838889;0,114765968959422
"Changing.the.past";-0,000330391834076113;0,043832116156606;0,0637309981409743;-0,493461830156629;-0,0262225816734035;0,0224526743244643;-0,0623374945966638;0,0932809741244085;-0,0527100876837226;-0,115480316424223;-0,0159796743190585;0,0718245832983204;0,0502907261336043;-0,0397364071155587;0,00424596487740083;0,0829051315451476;-0,0267606733204145;0,0430706770454199;0,123776314249535;-0,0968472806732172;0,0917338271440117;0,00462419835169898;-0,00927860560392338;0,0204750324093733
"God";0,078625551784192;-0,0472909407591284;0,0718261578039248;0,012346251555732;0,0247998268319757;-0,046870817846884;0,00822443698683939;-0,0450959412071032;-0,027462064297819;0,02209883320917;0,112413880766392;0,786758268751088;-0,0188446460151366;-0,027415918742064;-0,0112953127589665;-0,0637271379878329;-0,0565897749055141;0,0230177080358525;0,0632442405853292;0,0638973961032599;0,030702518832353;0,0231766835962037;-0,0549886411144263;0,0244051820640512
"Dreams";-0,0245952563956498;0,0593263260722639;0,0540780245441901;0,295604254774987;0,0303931200654952;-0,0456750252591863;0,0769151354401559;-0,0446238104775636;0,0656068052431681;-0,0780382122544622;-0,0188939314272393;0,0230023320591217;0,0163762148653689;0,0824971241771294;0,0509297617086583;-0,0683377723540578;-0,000909483488720014;0,0684220398149199;-0,0748541319737918;-0,0525124453616406;0,0056897462623213;0,0568991993392734;0,0426301765604415;0,15923234834602
"Charity";0,226901860861015;-0,0039563270625104;0,12935869861802;-0,0186117204705795;0,0946779275937789;0,0248523388111473;0,0576954460180554;0,0134673127856784;0,228838949808919;0,0605873387733966;-0,0339357541610624;0,228325067873903;0,117254474001764;0,149134327959156;0,0302156936490751;0,0331983883831324;-0,0199182936628618;-0,111967575806567;-0,0280325562144278;-0,0129799322459263;0,0434512877930027;0,00446660131037957;0,0398383735254001;-0,044576825906057
"Number.of.friends";0,0613994707169559;-0,0482955618244767;0,0413964276159316;0,347569706718463;-0,0656208316695459;0,0212751059702749;0,382356932931612;0,314275919805977;-0,0190032800384137;-0,0260061851691239;0,0927579324330529;0,127106704851641;0,158713564475399;0,00248340626356885;-0,0853141233206364;0,0480633148242923;0,0366661277147253;0,0669792363595088;0,0432196011993545;0,00746857977316355;0,0967464289344511;0,0788602656463323;0,0882010000144467;-0,000830317772953065
"New.environment";-0,00388212337268165;0,0834399041624724;0,018632723372851;0,177191526618239;-0,00653170874489024;0,0279751125434081;0,547581762853444;-0,0190027566778629;0,0302068981071072;-0,101529735853173;-0,00170162443142383;0,000222995478752366;0,0659759708314787;-0,00650761360437442;-0,0148973347497751;-0,0218211809797387;0,0520096844104031;0,0220769133751848;-0,0285045821314408;-0,0397992228339196;-0,130502491473768;0,117248623565946;-0,0737834812912089;0,0161365839438279
"Mood.swings";0,0357401779580214;-0,221754823478305;0,0100710229020526;-0,451934244034914;0,0136480249796065;-0,0630116641230657;-0,0683454841727256;0,0141617137837628;-0,0131053794839838;0,0390915411491921;0,0396173506464828;0,00191480248893702;-0,0253850445498888;-0,031935480908535;0,0541229585948746;-0,0928425628771423;-0,0436121462628381;0,00183001373273587;0,0309503109327466;0,0517182797739742;0,341626741386998;0,0599034319858492;-0,0471007263545189;0,0297762575265603
"Appearence.and.gestures";-0,00575757319343283;-0,0191213245115667;0,363641563011352;-0,050683643403992;0,0545135331940276;-0,0718375753348984;0,114927116150981;0,163614791765028;0,0849751895961257;0,0500855026909249;0,107128562334631;-0,0165525967904321;-0,0556757093720346;0,0800090787024201;-0,122822256411432;-0,0149905928038226;-0,038347976471572;-0,0245603827400679;0,105202427898336;0,172263435717062;0,136320092658006;-0,0362326358435536;-0,0407254658519372;0,186905031472296
"Socializing";0,0195109725731027;-0,03590162194533;0,10775050272692;0,0724996798811241;0,0251396600907759;-0,0225192857120988;0,599347148303332;0,128330196121729;0,0518534460457602;0,038186407415854;0,0796475549551394;0,029444934938798;0,146138194188768;-0,0474906242684386;0,00770523956345255;0,0698136127559137;-0,0257639471308976;0,0462441311923442;0,0130722246780371;-0,0209271859808399;-0,0277536803400517;0,189411676209256;0,0174633491368496;0,0481695905655268
"Getting.angry";-0,0775384188844106;-0,125787067241547;0,110826630375293;-0,27224871355597;0,00867042624525528;-0,0458941200614746;-0,0107598865375292;0,0721194071680111;0,0608840719391451;0,0191453224402263;0,00616488868901674;-0,0520440035657185;-0,0556435948470262;-0,109629703061673;-0,020521890049736;-0,0373563389494764;-0,0732207221034331;0,0427054000645517;0,108940481258618;-0,107695859786941;0,447387867501951;-0,0366910371418248;-0,00355559776608722;0,00336708497973149
"Knowing.the.right.people";0,0445622463185166;0,0358056396988319;0,201550655043937;-0,00355485139064163;-0,0211010486010027;-0,0280042238129279;0,27357344987853;0,283580827918629;0,144700822180926;0,136266465298274;0,133412182680701;-0,0583225110003061;-0,0204080241720226;0,0381883828235206;0,038658818373654;0,0238564630620211;0,0712159114164227;-0,00482156783776994;0,123321816581552;-0,0826618746820593;0,091787106771016;-0,0110010880547678;-0,0041344920241719;0,197380158064098
"Public.speaking";-0,090415846158751;-0,126975526548611;0,0762132388666097;-0,140266561687689;0,0495075402815861;-0,0430682184063752;-0,537121518388192;-0,0162381967554409;-0,108389524068995;0,00985748724014608;0,0376114335204626;0,0346180445925647;-0,0725982553218666;0,055700636682082;-0,0414223218677987;0,0257841842731764;0,0333383655667593;0,0885506274215124;0,162934288231978;-0,0739696235066509;-0,0792022214558594;0,157327333628285;-0,0621823823360578;0,0513042100348737
"Life.struggles";0,153184333345024;-0,419234629852784;0,183954428500811;-0,201567501402621;0,0746559582358003;-0,045665700064237;-0,125155494164902;-0,145411804660545;-0,126434282263981;0,0331264762751649;0,0678270405224541;0,0412114587498979;-0,026292192589597;-0,0357043693160753;-0,0491192361934187;-0,0590190456452917;-0,0418233240815288;0,172520323308482;0,255499900285679;0,263295049859972;0,099535752533136;-0,0803039025868249;-0,00875004726426973;0,0423905067402104
"Happiness.in.life";-0,00568746067080659;0,0080604723305121;0,0171176450639825;0,652523658400117;-0,0319497668071015;-0,0259111806169106;0,1782496434207;0,0764631099648901;0,0401310149934325;0,066992631239254;0,108233830597189;0,0260315560170034;0,0435162100999385;0,0615022323506838;0,111377633317776;-0,0474066555436505;-0,0218632194699884;-0,00164511992964038;0,12243207289736;-0,0303114278601714;0,0787735157572391;0,0774134248981301;-0,069395445890012;-0,0156226699907193
"Energy.levels";-0,0319520701976082;-0,00418195561122205;0,0655859529662359;0,453657564874742;0,062097648277502;0,0258405865902145;0,387913890347394;0,140857921401511;0,0115235244090987;0,0503602027791628;0,0752442270742719;0,0206492626470872;0,303092445363828;0,0526931798534415;-0,0368164550516385;-0,0552180308067973;-0,0243311029577987;0,0476798940178732;0,111752444208178;-0,0177072242833644;0,0391167188645314;-0,062480182447132;-0,134782052466061;0,068343632956172
"Personality";-0,0902109758744008;0,0172055919837936;0,181223528436362;0,41720638985506;-0,00963290198030165;-0,0545922118234921;0,131019893367524;0,0658574351444728;-0,00365526720151625;-0,0425883658988913;0,020662167119512;0,000694850967430044;0,185360840966275;0,120062773400391;0,0580218188006683;-0,0312792478681475;0,0580318467368405;-0,0423362156713518;-0,084550977998599;0,0121828140167314;0,0582226932625621;-0,0581420822569498;0,0970628129977204;0,173184399761863
"Getting.up";0,0394850604237767;-0,110900136681129;-0,0160725050110064;-0,130298019980837;-0,0528340586942225;0,0245306697499597;-0,0851047536699607;0,258204521081995;-0,0475043156987225;-0,208045465601082;0,017203706376903;0,00929990984110472;-0,0346196259191295;-0,130095605177593;-0,0689668590835594;0,0224938863139357;0,0864740787428099;0,125661186397147;-0,0584874696462395;0,104287868471417;-0,0330605165031522;0,0639055851703656;0,0240216051122273;0,0684871143748583
"Interests.or.hobbies";0,157438114070643;0,0770670062150437;-0,0230007769297325;0,215621351376749;-0,0348044487624003;0,0337921769701853;0,347691546701684;0,125429339219649;0,0229904253127838;0,147229099450097;-0,0334561073154284;0,0538990961383829;0,403357951203025;0,00286775923136102;-0,0812567174634243;-0,0329742489098421;0,107467088410582;0,0633755852491241;-0,0318704412442521;0,0996779509483589;0,0746590321532988;0,00359642167813317;-0,0726029976862507;0,135502702389949
"Parents..advice";0,101843866776149;-0,0288218453020165;0,143395445618997;0,0113883932909096;0,0990365521399149;-0,0279486549825687;-0,00409397666433618;-0,108296393051914;0,0818933149747481;0,0894881254212171;0,0385977065418531;0,0899349292041293;0,0224649731325942;0,107224950191035;-0,0182959210678226;-0,0360371189331597;-0,0182102033117872;0,00623150719737814;0,351353149813006;-0,00281140068737538;0,0383518154413924;0,0381789582232857;-0,0366900477225922;-0,0346248151785087
"Finances";-0,000297493131362223;0,00362414928274075;-0,0485916419576908;-0,0208191474182673;0,0791671429276519;-0,0318927621107959;-0,0979050728871703;-0,308908293455833;0,0504180986967463;0,120504084329661;0,0513984243247927;0,0730753588247539;-0,0740953370554822;0,220655637601335;0,114153455122274;-0,0147534594082393;0,0542058714962623;-0,0616752500987134;0,27491645528772;0,013855364517127;-0,128634811067169;-0,0362813496575284;-0,021180914362674;-0,0389366863620848
"Shopping.centres";-0,00991415210012812;-0,0226418562752577;0,68941249288955;0,0271489930935379;0,0173668557505382;-0,111595424899722;0,0379527372212925;0,127848402673879;-0,0382940645299103;0,063459582371274;0,101007154713722;0,0399759402187445;0,0318207543423446;-0,0747019341868542;-0,0303400275634812;-0,0556578895703482;0,0414424392413808;0,0725099904429675;0,0264078045250893;-0,0290615137818981;-0,0690581589248877;0,00233268132199488;-0,0520907819775372;0,00178698140488002
"Branded.clothing";-0,111665139834401;0,174843698914355;0,314382706131632;0,0647829786730336;0,000869432808319917;-0,121040936393114;0,000205222468650659;0,465423209509762;0,109506630076514;0,0493184820803392;-0,0432582956903834;0,0356157732293406;0,0774023639965287;-0,0648041996696024;-0,00181008858190935;0,0139367258793276;0,0118821111140757;-0,0483086010124608;0,0285159256141842;-0,0755688785534952;-0,134510998740108;-0,0628489162637695;-0,0104168712497953;0,07048317805288
"Entertainment.spending";-0,0591165565283768;0,053876076070319;0,0721355322749278;0,101610765282761;-0,0441151673299383;0,0663532308063508;0,133786879654575;0,626815371170799;0,0677797019859174;-0,120664163072139;-0,0361044981828084;-0,0153107771627336;0,0522654848894738;-0,0315959903559579;0,0118939730665047;0,0162355379144818;-0,0136752455521239;-0,0378996658993158;-0,086086405959655;0,0275042380534866;0,0580690693062171;0,00793718002317049;0,0391960958549382;-0,0507527882086945
"Spending.on.looks";-0,0238181514683522;-0,0398496681677138;0,576715423080659;0,0183378925851786;0,0265340027163371;-0,0834763924485374;0,0932355548885104;0,467161838557841;0,0148025509032953;0,0104689124197904;0,0302456644995756;0,0130959384656364;0,0763218933052161;0,0710587961531594;-0,1256039631307;0,0284460365710515;-0,0648978975837242;0,00816827218999362;0,0268152758824259;0,00670856446932368;0,0326816388444098;-0,081404961184387;0,0210684065082364;0,0392665750128131
"Spending.on.gadgets";-0,0641592710336658;0,254691279346487;0,125508686761808;-0,0308350294937106;-0,0460809011483143;0,041987100255782;0,0479457327891324;0,466037698201114;0,0465426062444067;-0,00165058873805292;0,0402658286723063;-0,0493889036606527;0,0912016058600461;0,0803207667164698;0,0749100005097346;0,067414284586238;0,215314486619168;-0,0452788299810666;0,00458954107667732;-0,173269179891955;-0,0128294094487265;-0,0341965860649525;-0,10237571279459;-0,0960225148955049
